GPSTime,Left T2C (deg C),Left NG (%),Left IGV (deg)
9/26/2011 13:19,59.43475,90.66794,29.00382
9/26/2011 13:19,59.43475,92.07038,28.21578
9/26/2011 13:19,58.14537,91.57462,27.45066
9/26/2011 13:19,58.14537,91.36378,28.19313
9/26/2011 13:19,57.73863,91.36378,28.22077
9/26/2011 13:19,57.73863,91.43394,28.1746
9/26/2011 13:19,57.39938,91.43394,28.09024
9/26/2011 13:19,57.39938,91.43394,28.08495
9/26/2011 13:19,57.25628,92.07038,28.01108
9/26/2011 13:19,57.25628,92.78799,27.00476
9/26/2011 13:19,57.82267,91.64511,27.98633
9/26/2011 13:19,57.82267,91.50423,28.17026
9/26/2011 13:19,57.76281,91.50423,28.02158
9/26/2011 13:19,57.76281,91.43394,28.0203
9/26/2011 13:19,57.4383,91.50423,27.96663
9/26/2011 13:19,57.4383,91.64511,28.0117
9/26/2011 13:19,57.34569,91.99923,27.48545
9/26/2011 13:19,57.34569,92.57154,27.30375
9/26/2011 13:19,57.98667,93.07819,26.6432
9/26/2011 13:19,57.98667,93.22396,26.48986
9/26/2011 13:19,58.78632,93.15102,26.57915
9/26/2011 13:19,58.78632,93.29702,26.73335
9/26/2011 13:19,59.37553,93.22396,26.69137
9/26/2011 13:19,59.37553,93.22396,26.68214
9/26/2011 13:19,59.50979,93.22396,26.66521
9/26/2011 13:19,59.50979,93.22396,26.75827
9/26/2011 13:19,59.59111,93.15102,26.67327
9/26/2011 13:19,59.59111,93.15102,26.77335
9/26/2011 13:19,59.63979,93.22396,26.60212
9/26/2011 13:20,59.63979,93.07819,26.83954
9/26/2011 13:20,59.68409,93.22396,26.64961
9/26/2011 13:20,59.68409,93.15102,26.69518
9/26/2011 13:20,59.66334,93.22396,26.73655
9/26/2011 13:20,59.66334,93.22396,26.79995
9/26/2011 13:20,59.71165,93.15102,26.73769
9/26/2011 13:20,59.71165,92.78799,26.77471
9/26/2011 13:20,59.42061,92.71573,27.02051
9/26/2011 13:20,59.42061,92.78799,27.16774
9/26/2011 13:20,59.15382,92.71573,27.04082
9/26/2011 13:20,59.15382,92.78799,27.07354
9/26/2011 13:20,58.71532,90.66794,28.69738
9/26/2011 13:20,58.71532,90.39256,29.06394
9/26/2011 13:20,57.32059,90.32397,28.88543
9/26/2011 13:20,57.32059,90.32397,28.93192
9/26/2011 13:20,56.29053,90.32397,28.88769
9/26/2011 13:20,56.29053,90.32397,28.94742
9/26/2011 13:20,55.76181,90.25549,28.86019
9/26/2011 13:20,55.76181,90.32397,28.81713
9/26/2011 13:20,55.33121,90.46124,28.821
9/26/2011 13:20,55.33121,90.25549,28.81275
9/26/2011 13:20,55.13699,90.32397,28.92588
9/26/2011 13:20,55.13699,90.46124,28.70568
9/26/2011 13:20,55.07928,90.945,28.31096
9/26/2011 13:20,55.07928,91.01453,28.25731
9/26/2011 13:20,55.26642,90.945,28.26213
9/26/2011 13:20,55.26642,90.945,28.2231
9/26/2011 13:20,55.50351,90.945,28.35896
9/26/2011 13:20,55.50351,91.08416,28.3031
9/26/2011 13:20,55.71028,91.43394,27.86132
9/26/2011 13:20,55.71028,91.50423,27.87393
9/26/2011 13:20,56.28755,91.57462,27.86038
9/26/2011 13:20,56.28755,91.50423,27.89285
9/26/2011 13:20,56.52676,91.50423,27.9501
9/26/2011 13:20,56.52676,91.43394,27.93277
9/26/2011 13:20,56.71569,91.43394,27.96059
9/26/2011 13:20,56.71569,91.57462,27.95358
9/26/2011 13:20,56.59701,91.50423,28.03448
9/26/2011 13:20,56.59701,91.43394,27.93503
9/26/2011 13:20,56.65454,91.57462,27.90714
9/26/2011 13:20,56.65454,91.50423,27.9301
9/26/2011 13:20,56.76399,91.43394,27.98028
9/26/2011 13:20,56.76399,91.29371,28.03369
9/26/2011 13:20,56.44379,89.77904,29.43028
9/26/2011 13:20,56.44379,89.57637,29.53497
9/26/2011 13:20,55.29956,89.50903,29.45451
9/26/2011 13:20,55.29956,89.50903,29.39334
9/26/2011 13:20,54.40277,89.50903,29.29895
9/26/2011 13:20,54.40277,87.85757,30.70586
9/26/2011 13:20,53.48199,87.66348,30.84221
9/26/2011 13:20,53.48199,87.66348,30.67673
9/26/2011 13:20,52.00266,88.51078,30.02426
9/26/2011 13:21,52.00266,88.57664,29.84516
9/26/2011 13:21,51.8493,88.70864,29.81682
9/26/2011 13:21,51.8493,88.57664,29.85195
9/26/2011 13:21,52.12607,88.57664,29.89699
9/26/2011 13:21,52.12607,88.57664,29.8386
9/26/2011 13:21,52.15274,88.64259,29.83506
9/26/2011 13:21,52.15274,88.57664,29.82205
9/26/2011 13:21,52.19473,88.57664,29.88453
9/26/2011 13:21,52.19473,88.70864,29.83148
9/26/2011 13:21,52.34271,88.57664,29.81728
9/26/2011 13:21,52.34271,88.64259,29.86756
9/26/2011 13:21,52.27505,88.57664,29.86669
9/26/2011 13:21,52.27505,89.77904,29.01298
9/26/2011 13:21,52.60022,90.05068,28.70774
9/26/2011 13:21,52.60022,90.11885,28.64917
9/26/2011 13:21,53.30347,90.11885,28.75313
9/26/2011 13:21,53.30347,90.11885,28.77533
9/26/2011 13:21,53.77826,89.64382,29.18449
9/26/2011 13:21,53.77826,89.37463,29.45129
9/26/2011 13:21,53.89383,89.44177,29.46376
9/26/2011 13:21,53.89383,89.44177,29.40144
9/26/2011 13:21,53.69275,89.44177,29.38687
9/26/2011 13:21,53.69275,89.17378,29.35579
9/26/2011 13:21,53.6358,89.44177,29.38298
9/26/2011 13:21,53.6358,89.44177,29.41116
9/26/2011 13:21,53.69757,89.50903,29.41051
9/26/2011 13:21,53.69757,89.64382,29.1863
9/26/2011 13:21,53.82953,89.84679,29.02691
9/26/2011 13:21,53.82953,89.71138,29.02565
9/26/2011 13:21,53.9924,89.84679,29.1797
9/26/2011 13:21,53.9924,89.91465,29.12026
9/26/2011 13:21,54.1004,91.08416,28.29414
9/26/2011 13:21,54.1004,91.50423,27.58208
9/26/2011 13:21,54.80648,91.78643,27.39183
9/26/2011 13:21,54.80648,91.78643,27.64503
9/26/2011 13:21,55.48779,87.59897,29.77676
9/26/2011 13:21,55.48779,85.76873,32.70596
9/26/2011 13:21,53.38739,88.84104,30.60833
9/26/2011 13:21,53.38739,88.97384,29.50066
9/26/2011 13:21,51.57318,89.10703,29.38043
9/26/2011 13:21,51.57318,89.24063,29.40664
9/26/2011 13:21,51.96701,89.10703,29.48363
9/26/2011 13:21,51.96701,89.04039,29.48519
9/26/2011 13:21,51.99628,89.10703,29.42208
9/26/2011 13:21,51.99628,89.10703,29.36594
9/26/2011 13:21,51.90677,89.17378,29.44312
9/26/2011 13:21,51.90677,89.10703,29.4318
9/26/2011 13:21,51.68201,89.10703,29.40703
9/26/2011 13:21,51.68201,89.10703,29.36652
9/26/2011 13:21,51.53006,89.10703,29.36268
9/26/2011 13:21,51.53006,89.17378,29.3797
9/26/2011 13:21,51.48163,89.04039,29.39386
9/26/2011 13:21,51.48163,89.04039,29.40831
9/26/2011 13:22,51.39313,89.04039,29.34261
9/26/2011 13:22,51.39313,87.92245,29.59771
9/26/2011 13:22,51.25275,86.57964,31.47204
9/26/2011 13:22,51.25275,86.57964,31.72616
9/26/2011 13:22,49.63742,86.3285,31.47863
9/26/2011 13:22,49.63742,86.26595,31.58693
9/26/2011 13:22,48.24252,86.26595,31.60509
9/26/2011 13:22,48.24252,88.70864,29.37531
9/26/2011 13:22,48.57474,89.04039,29.3046
9/26/2011 13:22,48.57474,89.17378,29.16961
9/26/2011 13:22,50.05615,89.17378,29.36552
9/26/2011 13:22,50.05615,89.10703,29.36336
9/26/2011 13:22,50.83832,88.7748,29.37367
9/26/2011 13:22,50.83832,88.84104,29.44908
9/26/2011 13:22,51.13379,86.51672,30.68696
9/26/2011 13:22,51.13379,86.39114,31.56462
9/26/2011 13:22,50.11578,86.3285,31.65176
9/26/2011 13:22,50.11578,86.3285,31.53248
9/26/2011 13:22,48.39288,86.57964,31.27626
9/26/2011 13:22,48.39288,86.64265,31.14977
9/26/2011 13:22,47.84918,88.7748,30.09957
9/26/2011 13:22,47.84918,88.90739,29.31831
9/26/2011 13:22,48.72864,89.04039,29.28295
9/26/2011 13:22,48.72864,89.10703,29.33014
9/26/2011 13:22,50.23785,89.04039,29.41982
9/26/2011 13:22,50.23785,89.04039,29.43671
9/26/2011 13:22,50.82407,89.04039,29.41286
9/26/2011 13:22,50.82407,88.97384,29.41123
9/26/2011 13:22,51.08087,89.10703,29.48324
9/26/2011 13:22,51.08087,89.10703,29.37316
9/26/2011 13:22,51.22028,89.57637,29.01958
9/26/2011 13:22,51.22028,89.57637,28.95672
9/26/2011 13:22,51.57401,89.64382,29.02899
9/26/2011 13:22,51.57401,89.57637,29.02376
9/26/2011 13:22,51.77963,89.50903,29.03476
9/26/2011 13:22,51.77963,89.57637,29.00367
9/26/2011 13:22,51.7348,89.64382,29.0157
9/26/2011 13:22,51.7348,89.57637,29.01803
9/26/2011 13:22,51.73975,89.57637,29.07594
9/26/2011 13:22,51.73975,89.64382,29.06
9/26/2011 13:22,51.72849,89.30758,29.29295
9/26/2011 13:22,51.72849,89.24063,29.2617
9/26/2011 13:22,51.46979,89.30758,29.29971
9/26/2011 13:22,51.46979,89.24063,29.19238
9/26/2011 13:22,51.26425,89.30758,29.25315
9/26/2011 13:22,51.26425,88.84104,29.33809
9/26/2011 13:22,51.05261,88.84104,29.56202
9/26/2011 13:22,51.05261,86.39114,30.59269
9/26/2011 13:22,50.56808,86.1411,31.86517
9/26/2011 13:22,50.56808,85.95451,31.94918
9/26/2011 13:22,48.95718,85.89249,31.86932
9/26/2011 13:22,48.95718,85.95451,31.87225
9/26/2011 13:23,48.47083,86.1411,31.78198
9/26/2011 13:23,48.47083,86.1411,31.80742
9/26/2011 13:23,48.51547,85.95451,31.79385
9/26/2011 13:23,48.51547,86.01662,31.92714
9/26/2011 13:23,48.54745,85.95451,31.89463
9/26/2011 13:23,48.54745,86.01662,31.89449
9/26/2011 13:23,48.32199,85.95451,31.82138
9/26/2011 13:23,48.32199,85.95451,31.74294
9/26/2011 13:23,47.97244,85.95451,31.84519
9/26/2011 13:23,47.97244,85.89249,31.57578
9/26/2011 13:23,47.69162,86.01662,31.84386
9/26/2011 13:23,47.69162,86.20348,31.58925
9/26/2011 13:23,47.35196,87.53456,31.2609
9/26/2011 13:23,47.35196,88.44502,29.52139
9/26/2011 13:23,48.03021,88.70864,29.46879
9/26/2011 13:23,48.03021,88.70864,29.49012
9/26/2011 13:23,49.55695,88.7748,29.53286
9/26/2011 13:23,49.55695,88.7748,29.50916
9/26/2011 13:23,50.35876,88.7748,29.51687
9/26/2011 13:23,50.35876,89.30758,29.53807
9/26/2011 13:23,50.70001,89.37463,29.1426
9/26/2011 13:23,50.70001,89.50903,29.0387
9/26/2011 13:23,51.00439,89.44177,29.03093
9/26/2011 13:23,51.00439,91.43394,27.81123
9/26/2011 13:23,51.67819,92.07038,26.82793
9/26/2011 13:23,51.67819,92.21301,26.83623
9/26/2011 13:23,53.70784,92.28449,26.91319
9/26/2011 13:23,53.70784,92.28449,26.89851
9/26/2011 13:23,55.11459,91.92818,27.03676
9/26/2011 13:23,55.11459,92.07038,27.08702
9/26/2011 13:23,55.74754,92.07038,27.15718
9/26/2011 13:23,55.74754,89.91465,28.06561
9/26/2011 13:23,55.35568,89.84679,29.18571
9/26/2011 13:23,55.35568,89.57637,29.24775
9/26/2011 13:23,53.92828,89.57637,29.15291
9/26/2011 13:23,53.92828,88.11769,29.60695
9/26/2011 13:23,52.93658,87.98743,30.32369
9/26/2011 13:23,52.93658,87.98743,30.32192
9/26/2011 13:23,51.8266,90.46124,28.3983
9/26/2011 13:23,51.8266,90.73705,28.01616
9/26/2011 13:23,52.40317,91.15391,27.91562
9/26/2011 13:23,52.40317,91.71571,27.33039
9/26/2011 13:23,53.8264,91.85725,27.1951
9/26/2011 13:23,53.8264,91.85725,27.33752
9/26/2011 13:23,55.19711,92.71573,27.03464
9/26/2011 13:23,55.19711,92.86037,26.55179
9/26/2011 13:23,56.10304,93.29702,26.04037
9/26/2011 13:23,56.10304,93.37019,26.11819
9/26/2011 13:23,57.26134,93.37019,26.19261
9/26/2011 13:23,57.26134,93.51689,26.03464
9/26/2011 13:23,57.89144,93.44348,26.34846
9/26/2011 13:23,57.89144,93.44348,26.21756
9/26/2011 13:24,58.32051,93.29702,26.29102
9/26/2011 13:24,58.32051,93.51689,26.2827
9/26/2011 13:24,58.60846,93.44348,26.21733
9/26/2011 13:24,58.60846,93.22396,26.23861
9/26/2011 13:24,58.69824,93.29702,26.38359
9/26/2011 13:24,58.69824,93.44348,26.29782
9/26/2011 13:24,58.6486,93.37019,26.20805
9/26/2011 13:24,58.6486,93.37019,26.44769
9/26/2011 13:24,58.81054,93.37019,26.5151
9/26/2011 13:24,58.81054,93.37019,26.52212
9/26/2011 13:24,59.10014,91.71571,27.00202
9/26/2011 13:24,59.10014,90.945,28.48029
9/26/2011 13:24,58.43661,86.57964,32.24162
9/26/2011 13:24,58.43661,85.89249,32.81649
9/26/2011 13:24,55.41547,85.58376,33.03249
9/26/2011 13:24,55.41547,85.39957,33.12159
9/26/2011 13:24,53.45425,85.52227,33.12969
9/26/2011 13:24,53.45425,85.39957,33.17161
9/26/2011 13:24,53.15057,85.33835,33.22704
9/26/2011 13:24,53.15057,85.39957,33.33292
9/26/2011 13:24,53.32977,85.39957,33.3391
9/26/2011 13:24,53.32977,85.39957,33.32974
9/26/2011 13:24,53.74701,85.39957,33.37574
9/26/2011 13:24,53.74701,85.27722,33.32019
9/26/2011 13:24,54.08725,85.46088,33.43459
9/26/2011 13:24,54.08725,89.50903,30.91827
9/26/2011 13:24,54.62665,90.18712,28.95863
9/26/2011 13:24,54.62665,94.1083,26.26527
9/26/2011 13:24,58.63925,94.55679,25.6558
9/26/2011 13:24,58.63925,94.78265,25.56715
9/26/2011 13:24,63.22987,94.93382,25.56837
9/26/2011 13:24,63.22987,94.85817,25.79486
9/26/2011 13:24,65.46198,94.85817,25.94266
9/26/2011 13:24,65.46198,94.85817,25.94745
9/26/2011 13:24,65.97895,94.63196,25.97221
9/26/2011 13:24,65.97895,91.57462,28.47609
9/26/2011 13:24,64.71845,90.945,29.05561
9/26/2011 13:24,64.71845,90.80625,29.14508
9/26/2011 13:24,62.38089,90.87557,29.13319
9/26/2011 13:24,62.38089,90.80625,29.08243
9/26/2011 13:24,61.15634,90.66794,29.01621
9/26/2011 13:24,61.15634,90.80625,29.05475
9/26/2011 13:24,60.59784,90.73705,29.05885
9/26/2011 13:24,60.59784,90.87557,29.03609
9/26/2011 13:24,60.35608,86.76895,31.97526
9/26/2011 13:24,60.35608,86.26595,32.87128
9/26/2011 13:24,57.79514,86.01662,33.09225
9/26/2011 13:24,57.79514,85.89249,32.7741
9/26/2011 13:24,55.58527,86.76895,32.50607
9/26/2011 13:24,55.58527,89.84679,29.19912
9/26/2011 13:24,55.62189,90.39256,28.97279
9/26/2011 13:24,55.62189,93.51689,26.81987
9/26/2011 13:25,59.67457,95.62008,25.10466
9/26/2011 13:25,59.67457,95.16147,25.38931
9/26/2011 13:25,63.74358,95.16147,25.57523
9/26/2011 13:25,63.74358,95.08546,25.74953
9/26/2011 13:25,65.12448,94.85817,25.94337
9/26/2011 13:25,65.12448,94.70724,25.8877
9/26/2011 13:25,64.91672,94.70724,25.79734
9/26/2011 13:25,64.91672,94.63196,25.81771
9/26/2011 13:25,64.30884,94.63196,25.82654
9/26/2011 13:25,64.30884,94.55679,25.75443
9/26/2011 13:25,63.84828,94.63196,25.97167
9/26/2011 13:25,63.84828,92.14164,28.07535
9/26/2011 13:25,61.89578,90.59894,29.23582
9/26/2011 13:25,61.89578,91.85725,27.90048
9/26/2011 13:25,59.4461,92.07038,27.65704
9/26/2011 13:25,59.4461,92.07038,27.73095
9/26/2011 13:25,58.45033,92.07038,27.51083
9/26/2011 13:25,58.45033,92.07038,27.62678
9/26/2011 13:25,57.92759,92.07038,27.53949
9/26/2011 13:25,57.92759,92.07038,27.55222
9/26/2011 13:25,57.27745,92.21301,27.44739
9/26/2011 13:25,57.27745,91.99923,27.46663
9/26/2011 13:25,56.7786,91.99923,27.44654
9/26/2011 13:25,56.7786,91.99923,27.49541
9/26/2011 13:25,56.31569,92.07038,27.39474
9/26/2011 13:25,56.31569,91.92818,27.38871
9/26/2011 13:25,56.08767,92.07038,27.44486
9/26/2011 13:25,56.08767,91.99923,27.3537
9/26/2011 13:25,55.92385,91.99923,27.33424
9/26/2011 13:25,55.92385,93.51689,26.42691
9/26/2011 13:25,56.454,93.95975,25.88505
9/26/2011 13:25,56.454,93.81166,25.8863
9/26/2011 13:25,57.67973,93.88564,25.97826
9/26/2011 13:25,57.67973,93.81166,25.92365
9/26/2011 13:25,58.26112,93.81166,26.19167
9/26/2011 13:25,58.26112,93.81166,26.06128
9/26/2011 13:25,58.61815,93.73779,26.00774
9/26/2011 13:25,58.61815,93.51689,26.09649
9/26/2011 13:25,58.53055,93.81166,26.17401
9/26/2011 13:25,58.53055,93.51689,26.13229
9/26/2011 13:25,57.99205,92.35609,27.38124
9/26/2011 13:25,57.99205,91.08416,28.15599
9/26/2011 13:25,56.12286,90.87557,28.46162
9/26/2011 13:25,56.12286,90.73705,28.37751
9/26/2011 13:25,54.04636,90.80625,28.26607
9/26/2011 13:25,54.04636,91.50423,27.53594
9/26/2011 13:25,53.75347,92.57154,26.66635
9/26/2011 13:25,53.75347,92.71573,26.52127
9/26/2011 13:25,54.45088,92.86037,26.6368
9/26/2011 13:25,54.45088,92.86037,26.65563
9/26/2011 13:25,54.9512,92.71573,26.6134
9/26/2011 13:25,54.9512,92.64358,26.79906
9/26/2011 13:26,54.76798,91.85725,27.48007
9/26/2011 13:26,54.76798,91.92818,27.62699
9/26/2011 13:26,54.56627,91.99923,27.28648
9/26/2011 13:26,54.56627,91.99923,27.24811
9/26/2011 13:26,54.36721,91.85725,27.35798
9/26/2011 13:26,54.36721,91.99923,27.25664
9/26/2011 13:26,54.45303,91.99923,27.25151
9/26/2011 13:26,54.45303,91.99923,27.10723
9/26/2011 13:26,54.21621,91.99923,27.1267
9/26/2011 13:26,54.21621,91.85725,27.3419
9/26/2011 13:26,54.02718,91.01453,28.20487
9/26/2011 13:26,54.02718,90.87557,28.19115
9/26/2011 13:26,53.20859,90.87557,28.23763
9/26/2011 13:26,53.20859,90.80625,28.19172
9/26/2011 13:26,52.73428,90.945,28.16017
9/26/2011 13:26,52.73428,90.945,28.18782
9/26/2011 13:26,52.65662,90.87557,28.12477
9/26/2011 13:26,52.65662,90.87557,28.24415
9/26/2011 13:26,52.5416,90.87557,28.13835
9/26/2011 13:26,52.5416,90.80625,28.20037
9/26/2011 13:26,52.66711,90.80625,28.16687
9/26/2011 13:26,52.66711,90.87557,28.3346
9/26/2011 13:26,52.75583,90.87557,28.254
9/26/2011 13:26,52.75583,91.08416,27.94728
9/26/2011 13:26,53.01197,91.01453,28.01628
9/26/2011 13:26,53.01197,91.08416,27.93913
9/26/2011 13:26,53.13983,91.01453,28.09181
9/26/2011 13:26,53.13983,91.08416,28.01019
9/26/2011 13:26,53.46642,91.08416,27.97906
9/26/2011 13:26,53.46642,91.08416,28.02177
9/26/2011 13:26,53.87475,91.15391,28.07629
9/26/2011 13:26,53.87475,91.08416,28.14212
9/26/2011 13:26,54.19596,91.08416,28.26313
9/26/2011 13:26,54.19596,91.08416,28.15726
9/26/2011 13:26,54.56797,91.01453,28.20607
9/26/2011 13:26,54.56797,91.01453,28.23644
9/26/2011 13:26,54.46664,88.18296,29.26182
9/26/2011 13:26,54.46664,85.89249,32.65039
9/26/2011 13:26,52.69028,85.83057,32.33647
9/26/2011 13:26,52.69028,85.64532,32.33956
9/26/2011 13:26,49.71313,85.64532,32.39387
9/26/2011 13:26,49.71313,85.58376,32.28038
9/26/2011 13:26,48.435,85.58376,32.18378
9/26/2011 13:26,48.435,85.70699,32.23357
9/26/2011 13:26,47.81741,85.70699,32.21054
9/26/2011 13:26,47.81741,85.64532,32.10568
9/26/2011 13:26,47.34595,86.1411,31.6695
9/26/2011 13:26,47.34595,86.20348,31.58299
9/26/2011 13:26,47.03415,86.1411,31.63923
9/26/2011 13:26,47.03415,86.1411,31.75048
9/26/2011 13:26,46.98169,86.20348,31.67349
9/26/2011 13:26,46.98169,86.20348,31.52543
9/26/2011 13:26,46.87357,86.1411,31.54901
9/26/2011 13:27,46.87357,86.26595,31.60584
9/26/2011 13:27,46.74548,86.20348,31.4512
9/26/2011 13:27,46.74548,88.18296,31.09827
9/26/2011 13:27,46.88254,89.77904,28.58743
9/26/2011 13:27,46.88254,90.05068,28.48699
9/26/2011 13:27,49.31503,90.18712,28.5294
9/26/2011 13:27,49.31503,90.11885,28.48972
9/26/2011 13:27,51.17535,89.98261,28.62148
9/26/2011 13:27,51.17535,89.91465,28.78281
9/26/2011 13:27,52.53629,89.98261,28.93464
9/26/2011 13:27,52.53629,89.98261,28.98108
9/26/2011 13:27,53.39191,89.98261,28.99164
9/26/2011 13:27,53.39191,89.98261,29.02449
9/26/2011 13:27,54.24112,90.05068,29.15666
9/26/2011 13:27,54.24112,89.98261,29.04029
9/26/2011 13:27,55.06976,89.98261,29.26622
9/26/2011 13:27,55.06976,89.91465,29.30598
9/26/2011 13:27,56.03152,89.98261,29.34058
9/26/2011 13:27,56.03152,89.91465,29.42787
9/26/2011 13:27,56.75922,89.91465,29.38984
9/26/2011 13:27,56.75922,89.91465,29.40937
9/26/2011 13:27,57.49414,89.98261,29.53536
9/26/2011 13:27,57.49414,89.98261,29.45926
9/26/2011 13:27,58.07874,89.91465,29.58335
9/26/2011 13:27,58.07874,89.98261,29.56773
9/26/2011 13:27,58.7547,89.91465,29.59806
9/26/2011 13:27,58.7547,89.91465,29.63706
9/26/2011 13:27,59.22021,90.25549,29.62214
9/26/2011 13:27,59.22021,90.18712,29.37756
9/26/2011 13:27,59.72472,91.85725,28.37712
9/26/2011 13:27,59.72472,91.99923,27.72652
9/26/2011 13:27,60.51492,92.14164,27.57692
9/26/2011 13:27,60.51492,92.28449,27.64311
9/26/2011 13:27,61.20311,92.28449,27.68404
9/26/2011 13:27,61.20311,94.93382,24.85186
9/26/2011 13:27,62.58593,94.85817,25.44853
9/26/2011 13:27,62.58593,94.78265,25.71888
9/26/2011 13:27,63.76096,94.63196,25.7889
9/26/2011 13:27,63.76096,94.55679,25.81798
9/26/2011 13:27,63.57656,94.55679,25.79851
9/26/2011 13:27,63.57656,94.55679,25.88243
9/26/2011 13:27,62.3972,93.29702,26.95176
9/26/2011 13:27,62.3972,92.21301,27.18117
9/26/2011 13:27,60.15414,91.71571,28.06238
9/26/2011 13:27,60.15414,91.57462,27.94354
9/26/2011 13:27,57.58817,91.50423,27.88921
9/26/2011 13:27,57.58817,91.50423,27.72783
9/26/2011 13:27,55.81229,91.50423,27.80635
9/26/2011 13:27,55.81229,91.57462,27.75771
9/26/2011 13:27,54.41663,91.64511,27.60521
9/26/2011 13:27,54.41663,91.57462,27.42542
9/26/2011 13:27,53.29256,91.85725,27.59366
9/26/2011 13:28,53.29256,94.55679,24.59198
9/26/2011 13:28,54.06067,94.48174,25.09789
9/26/2011 13:28,54.06067,94.48174,25.25166
9/26/2011 13:28,55.60004,94.48174,25.27725
9/26/2011 13:28,55.60004,94.40682,25.15465
9/26/2011 13:28,56.129,94.33202,25.38027
9/26/2011 13:28,56.129,94.33202,25.32805
9/26/2011 13:28,56.5093,94.40682,25.42431
9/26/2011 13:28,56.5093,94.25732,25.46633
9/26/2011 13:28,56.6962,94.18275,25.41765
9/26/2011 13:28,56.6962,94.25732,25.59981
9/26/2011 13:28,56.89576,93.29702,25.79234
9/26/2011 13:28,56.89576,92.21301,26.95425
9/26/2011 13:28,56.00346,92.07038,27.23124
9/26/2011 13:28,56.00346,92.07038,26.94609
9/26/2011 13:28,54.52753,91.15391,27.17251
9/26/2011 13:28,54.52753,91.01453,27.89521
9/26/2011 13:28,53.67872,91.08416,27.94073
9/26/2011 13:28,53.67872,91.01453,27.99246
9/26/2011 13:28,53.01913,91.08416,28.03068
9/26/2011 13:28,53.01913,91.15391,27.89913
9/26/2011 13:28,52.68777,87.59897,29.7731
9/26/2011 13:28,52.68777,86.95909,31.17172
9/26/2011 13:28,50.98691,86.57964,31.35954
9/26/2011 13:28,50.98691,86.45389,31.39804
9/26/2011 13:28,48.21011,88.44502,30.08359
9/26/2011 13:28,48.21011,88.70864,29.46787
9/26/2011 13:28,48.09549,88.7748,29.42465
9/26/2011 13:28,48.09549,88.7748,29.56368
9/26/2011 13:28,49.18066,88.70864,29.60116
9/26/2011 13:28,49.18066,88.97384,29.57339
9/26/2011 13:28,49.68585,90.945,27.54883
9/26/2011 13:28,49.68585,91.22375,27.44543
9/26/2011 13:28,50.78268,91.22375,27.42178
9/26/2011 13:28,50.78268,91.57462,27.14817
9/26/2011 13:28,51.83699,91.57462,27.26202
9/26/2011 13:28,51.83699,91.57462,27.36229
9/26/2011 13:28,52.62818,91.57462,27.30946
9/26/2011 13:28,52.62818,91.64511,27.51686
9/26/2011 13:28,53.14191,91.64511,27.36847
9/26/2011 13:28,53.14191,91.64511,27.36587
9/26/2011 13:28,53.34752,91.71571,27.39288
9/26/2011 13:28,53.34752,91.50423,27.32302
9/26/2011 13:28,53.43004,91.57462,27.44656
9/26/2011 13:28,53.43004,91.64511,27.34637
9/26/2011 13:28,53.6391,91.64511,27.23586
9/26/2011 13:28,53.6391,91.57462,27.39311
9/26/2011 13:28,53.40506,87.98743,29.35291
9/26/2011 13:28,53.40506,87.47025,30.71238
9/26/2011 13:28,51.61624,87.15007,30.88481
9/26/2011 13:28,51.61624,87.15007,30.73849
9/26/2011 13:28,48.89075,87.21392,30.65515
9/26/2011 13:28,48.89075,87.21392,30.65365
9/26/2011 13:29,47.63019,88.51078,29.48506
9/26/2011 13:29,47.63019,88.57664,29.3958
9/26/2011 13:29,47.8974,88.70864,29.46344
9/26/2011 13:29,47.8974,88.57664,29.5328
9/26/2011 13:29,48.36118,83.07536,33.716
9/26/2011 13:29,48.36118,81.31625,37.28835
9/26/2011 13:29,45.98181,80.05851,39.52964
9/26/2011 13:29,45.98181,79.36467,40.63615
9/26/2011 13:29,42.17596,79.04847,41.3485
9/26/2011 13:29,42.17596,79.101,41.81907
9/26/2011 13:29,39.95163,79.101,42.00526
9/26/2011 13:29,39.95163,79.101,42.22576
9/26/2011 13:29,39.35233,79.101,42.21047
9/26/2011 13:29,39.35233,79.101,42.29589
9/26/2011 13:29,39.31259,79.101,42.10648
9/26/2011 13:29,39.31259,79.15359,42.13057
9/26/2011 13:29,39.75607,79.15359,41.95068
9/26/2011 13:29,39.75607,83.42467,39.38035
9/26/2011 13:29,40.85394,88.44502,30.3295
9/26/2011 13:29,40.85394,93.59041,26.16529
9/26/2011 13:29,48.70212,95.69695,23.55468
9/26/2011 13:29,48.70212,95.62008,24.25061
9/26/2011 13:29,58.06231,95.62008,24.63224
9/26/2011 13:29,58.06231,95.46672,24.98997
9/26/2011 13:29,61.9496,95.08546,25.13578
9/26/2011 13:29,61.9496,95.00957,25.4227
9/26/2011 13:29,63.23648,94.78265,25.56097
9/26/2011 13:29,63.23648,94.1083,26.14996
9/26/2011 13:29,63.2756,90.73705,28.13545
9/26/2011 13:29,63.2756,90.25549,29.34824
9/26/2011 13:29,61.439,90.59894,29.44193
9/26/2011 13:29,61.439,95.00957,25.36794
9/26/2011 13:29,61.81887,94.70724,25.66432
9/26/2011 13:29,61.81887,94.63196,25.75911
9/26/2011 13:29,63.81672,94.70724,25.65741
9/26/2011 13:29,63.81672,94.55679,25.71294
9/26/2011 13:29,63.66916,94.55679,25.7049
9/26/2011 13:29,63.66916,94.55679,25.59705
